year,team1_Name,team2_Name,winningTeam,mapName,team1Score,team2Score,team1Agents,team2Agents,agentsPicked
2023,FUT Esports,FNATIC,FNATIC,Lotus,5,13,"Kayo, Killjoy, Neon, Omen, Viper","Astra, Fade, Killjoy, Raze, Viper","Omen, Neon, Killjoy, Viper, Kayo, Astra, Viper, Killjoy, Raze, Fade"
2023,Team Vitality,Natus Vincere,Natus Vincere,Split,10,13,"Cypher, Jett, Omen, Raze, Sage","Astra, Cypher, Jett, Skye, Viper","Cypher, Jett, Raze, Omen, Sage, Jett, Viper, Astra, Cypher, Skye"
2023,Team Vitality,Natus Vincere,Natus Vincere,Fracture,10,13,"Breach, Brimstone, Fade, Killjoy, Raze","Cypher, Kayo, Omen, Viper, Yoru","Killjoy, Raze, Fade, Brimstone, Breach, Yoru, Omen, Viper, Cypher, Kayo"
2023,Team Vitality,FNATIC,FNATIC,Haven,12,14,"Breach, Jett, Killjoy, Omen, Sova","Astra, Breach, Jett, Killjoy, Sova","Killjoy, Sova, Breach, Omen, Jett, Jett, Sova, Breach, Killjoy, Astra"
2023,Team Vitality,FNATIC,FNATIC,Bind,8,13,"Brimstone, Raze, Sage, Skye, Viper","Brimstone, Cypher, Raze, Skye, Viper","Sage, Viper, Raze, Skye, Brimstone, Cypher, Viper, Skye, Raze, Brimstone"
2023,FUT Esports,Karmine Corp,FUT Esports,Haven,13,8,"Breach, Gekko, Jett, Killjoy, Omen","Breach, Jett, Killjoy, Omen, Sova","Gekko, Omen, Breach, Jett, Killjoy, Jett, Omen, Sova, Breach, Killjoy"
2023,FUT Esports,Karmine Corp,FUT Esports,Ascent,13,5,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Jett, Omen, Kayo, Killjoy, Sova, Sova, Killjoy, Omen, Kayo, Jett"
2023,KOI,BBL Esports,KOI,Pearl,13,3,"Astra, Jett, Kayo, Killjoy, Skye","Astra, Gekko, Jett, Kayo, Killjoy","Kayo, Killjoy, Skye, Astra, Jett, Gekko, Killjoy, Kayo, Astra, Jett"
2023,KOI,BBL Esports,BBL Esports,Ascent,4,13,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Kayo, Killjoy, Omen, Sova, Jett, Omen, Jett, Killjoy, Kayo, Sova"
2023,KOI,BBL Esports,BBL Esports,Bind,5,13,"Brimstone, Raze, Skye, Sova, Viper","Brimstone, Fade, Jett, Skye, Viper","Brimstone, Viper, Raze, Sova, Skye, Brimstone, Viper, Fade, Jett, Skye"
2023,Natus Vincere,Team Liquid,Natus Vincere,Fracture,13,11,"Cypher, Fade, Omen, Viper, Yoru","Breach, Brimstone, Cypher, Fade, Raze","Viper, Omen, Fade, Cypher, Yoru, Brimstone, Breach, Fade, Raze, Cypher"
2023,Natus Vincere,Team Liquid,Natus Vincere,Bind,13,11,"Brimstone, Kayo, Skye, Viper, Yoru","Fade, Omen, Raze, Skye, Viper","Skye, Kayo, Yoru, Viper, Brimstone, Viper, Fade, Skye, Raze, Omen"
2023,Giants Gaming,Team Heretics,Team Heretics,Pearl,9,13,"Harbor, Jett, Killjoy, Skye, Viper","Astra, Fade, Jett, Kayo, Yoru","Killjoy, Viper, Jett, Harbor, Skye, Astra, Kayo, Fade, Yoru, Jett"
2023,Giants Gaming,Team Heretics,Team Heretics,Lotus,14,16,"Jett, Killjoy, Omen, Skye, Viper","Killjoy, Neon, Omen, Skye, Viper","Viper, Jett, Killjoy, Skye, Omen, Viper, Killjoy, Skye, Omen, Neon"
2023,KOI,FNATIC,FNATIC,Lotus,4,13,"Breach, Killjoy, Omen, Raze, Skye","Astra, Fade, Killjoy, Raze, Viper","Skye, Breach, Killjoy, Raze, Omen, Killjoy, Viper, Fade, Raze, Astra"
2023,KOI,FNATIC,FNATIC,Ascent,9,13,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Kayo, Jett, Omen, Killjoy, Sova, Jett, Kayo, Killjoy, Omen, Sova"
2023,Giants Gaming,Team Vitality,Giants Gaming,Lotus,13,6,"Jett, Killjoy, Omen, Skye, Viper","Gekko, Jett, Omen, Skye, Viper","Skye, Omen, Killjoy, Jett, Viper, Skye, Omen, Gekko, Viper, Jett"
2023,Giants Gaming,Team Vitality,Team Vitality,Split,10,13,"Astra, Kayo, Raze, Skye, Viper","Cypher, Jett, Omen, Raze, Sage","Viper, Astra, Raze, Skye, Kayo, Raze, Omen, Sage, Cypher, Jett"
2023,Giants Gaming,Team Vitality,Giants Gaming,Ascent,13,10,"Jett, Kayo, Omen, Sova, Viper","Jett, Kayo, Killjoy, Omen, Sova","Viper, Kayo, Sova, Jett, Omen, Kayo, Sova, Killjoy, Omen, Jett"
2023,FUT Esports,Natus Vincere,Natus Vincere,Lotus,9,13,"Kayo, Killjoy, Neon, Omen, Viper","Fade, Killjoy, Omen, Viper, Yoru","Kayo, Neon, Viper, Killjoy, Omen, Killjoy, Fade, Viper, Yoru, Omen"
2023,FUT Esports,Natus Vincere,Natus Vincere,Pearl,11,13,"Astra, Jett, Kayo, Sova, Viper","Astra, Gekko, Jett, Kayo, Killjoy","Jett, Kayo, Sova, Viper, Astra, Jett, Killjoy, Kayo, Gekko, Astra"
2023,Karmine Corp,FNATIC,FNATIC,Haven,2,13,"Breach, Jett, Killjoy, Omen, Sova","Astra, Breach, Jett, Killjoy, Sova","Omen, Killjoy, Sova, Breach, Jett, Killjoy, Jett, Breach, Sova, Astra"
2023,Karmine Corp,FNATIC,FNATIC,Lotus,10,13,"Killjoy, Omen, Raze, Skye, Viper","Astra, Fade, Killjoy, Raze, Viper","Raze, Omen, Killjoy, Skye, Viper, Viper, Astra, Fade, Raze, Killjoy"
2023,BBL Esports,Team Liquid,Team Liquid,Split,11,13,"Cypher, Jett, Omen, Sage, Skye","Cypher, Jett, Omen, Sage, Skye","Cypher, Skye, Sage, Omen, Jett, Sage, Jett, Cypher, Omen, Skye"
2023,BBL Esports,Team Liquid,BBL Esports,Ascent,13,7,"Jett, Kayo, Killjoy, Omen, Sova","Cypher, Jett, Kayo, Omen, Sova","Jett, Sova, Kayo, Killjoy, Omen, Sova, Cypher, Jett, Kayo, Omen"
2023,BBL Esports,Team Liquid,Team Liquid,Bind,7,13,"Brimstone, Fade, Jett, Skye, Viper","Fade, Omen, Raze, Skye, Viper","Jett, Viper, Skye, Fade, Brimstone, Viper, Skye, Raze, Omen, Fade"
2023,KOI,Team Heretics,KOI,Fracture,13,7,"Breach, Brimstone, Cypher, Fade, Raze","Breach, Brimstone, Jett, Killjoy, Raze","Fade, Raze, Breach, Cypher, Brimstone, Brimstone, Breach, Jett, Killjoy, Raze"
2023,KOI,Team Heretics,Team Heretics,Lotus,9,13,"Breach, Killjoy, Omen, Raze, Skye","Killjoy, Neon, Omen, Skye, Viper","Breach, Killjoy, Skye, Raze, Omen, Viper, Omen, Killjoy, Skye, Neon"
2023,KOI,Team Heretics,KOI,Ascent,13,11,"Jett, Kayo, Killjoy, Omen, Sova","Fade, Jett, Killjoy, Omen, Viper","Kayo, Omen, Killjoy, Jett, Sova, Jett, Viper, Omen, Killjoy, Fade"
2023,FNATIC,Natus Vincere,FNATIC,Lotus,13,9,"Astra, Fade, Killjoy, Raze, Viper","Breach, Jett, Omen, Sova, Viper","Killjoy, Fade, Raze, Viper, Astra, Breach, Sova, Viper, Omen, Jett"
2023,FNATIC,Natus Vincere,FNATIC,Split,13,8,"Breach, Cypher, Omen, Raze, Skye","Breach, Cypher, Jett, Omen, Yoru","Cypher, Breach, Raze, Skye, Omen, Cypher, Jett, Breach, Omen, Yoru"
2023,Team Heretics,Team Vitality,Team Vitality,Haven,10,13,"Breach, Jett, Killjoy, Omen, Sova","Breach, Jett, Killjoy, Omen, Sova","Jett, Omen, Killjoy, Breach, Sova, Omen, Killjoy, Sova, Jett, Breach"
2023,Team Heretics,Team Vitality,Team Heretics,Lotus,13,15,"Killjoy, Neon, Omen, Skye, Viper","Fade, Killjoy, Omen, Raze, Viper","Omen, Killjoy, Viper, Skye, Neon, Raze, Viper, Killjoy, Omen, Fade"
2023,Karmine Corp,Giants Gaming,Giants Gaming,Lotus,14,16,"Killjoy, Omen, Raze, Skye, Viper","Jett, Killjoy, Omen, Skye, Viper","Omen, Killjoy, Raze, Skye, Viper, Jett, Omen, Skye, Viper, Killjoy"
2023,Karmine Corp,Giants Gaming,Giants Gaming,Ascent,5,13,"Fade, Jett, Kayo, Killjoy, Omen","Jett, Kayo, Omen, Sova, Viper","Jett, Fade, Omen, Kayo, Killjoy, Sova, Kayo, Viper, Jett, Omen"
2023,KOI,Team Liquid,Team Liquid,Fracture,7,13,"Breach, Brimstone, Cypher, Fade, Raze","Cypher, Omen, Raze, Skye, Viper","Raze, Cypher, Fade, Breach, Brimstone, Viper, Raze, Skye, Omen, Cypher"
2023,KOI,Team Liquid,KOI,Split,13,11,"Astra, Jett, Raze, Skye, Viper","Astra, Breach, Chamber, Kayo, Neon","Raze, Jett, Skye, Viper, Astra, Chamber, Kayo, Astra, Breach, Neon"
2023,KOI,Team Liquid,Team Liquid,Lotus,8,13,"Killjoy, Omen, Raze, Skye, Viper","Fade, Jett, Killjoy, Omen, Reyna","Viper, Raze, Killjoy, Skye, Omen, Fade, Omen, Jett, Killjoy, Reyna"
2023,BBL Esports,FUT Esports,FUT Esports,Pearl,5,13,"Harbor, Jett, Killjoy, Skye, Viper","Astra, Jett, Kayo, Killjoy, Viper","Viper, Skye, Jett, Killjoy, Harbor, Jett, Killjoy, Astra, Viper, Kayo"
2023,BBL Esports,FUT Esports,FUT Esports,Haven,7,13,"Breach, Jett, Killjoy, Omen, Sova","Breach, Gekko, Jett, Killjoy, Omen","Killjoy, Jett, Breach, Omen, Sova, Breach, Killjoy, Omen, Gekko, Jett"
2023,Giants Gaming,FUT Esports,FUT Esports,Haven,5,13,"Harbor, Jett, Killjoy, Skye, Viper","Breach, Gekko, Jett, Killjoy, Omen","Skye, Viper, Jett, Killjoy, Harbor, Breach, Jett, Gekko, Killjoy, Omen"
2023,Giants Gaming,FUT Esports,FUT Esports,Ascent,12,14,"Jett, Kayo, Omen, Sova, Viper","Jett, Kayo, Killjoy, Omen, Sova","Viper, Jett, Kayo, Omen, Sova, Kayo, Sova, Omen, Jett, Killjoy"
2023,Team Liquid,Team Vitality,Team Vitality,Lotus,6,13,"Breach, Fade, Omen, Raze, Viper","Fade, Killjoy, Omen, Raze, Viper","Raze, Breach, Viper, Fade, Omen, Viper, Raze, Omen, Fade, Killjoy"
2023,Team Liquid,Team Vitality,Team Liquid,Bind,13,11,"Fade, Omen, Raze, Skye, Viper","Brimstone, Raze, Sage, Skye, Viper","Viper, Raze, Skye, Fade, Omen, Sage, Viper, Skye, Raze, Brimstone"
2023,Team Liquid,Team Vitality,Team Liquid,Ascent,13,11,"Cypher, Jett, Kayo, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Omen, Kayo, Jett, Sova, Cypher, Sova, Kayo, Jett, Omen, Killjoy"
2023,FNATIC,FUT Esports,FUT Esports,Bind,9,13,"Brimstone, Cypher, Raze, Skye, Viper","Brimstone, Fade, Kayo, Raze, Viper","Skye, Viper, Raze, Cypher, Brimstone, Brimstone, Viper, Fade, Kayo, Raze"
2023,FNATIC,FUT Esports,FNATIC,Split,13,2,"Breach, Cypher, Omen, Raze, Skye","Astra, Cypher, Jett, Kayo, Skye","Skye, Raze, Breach, Omen, Cypher, Kayo, Astra, Skye, Jett, Cypher"
2023,FNATIC,FUT Esports,FNATIC,Lotus,13,1,"Astra, Fade, Killjoy, Raze, Viper","Kayo, Killjoy, Neon, Omen, Viper","Viper, Fade, Killjoy, Raze, Astra, Killjoy, Omen, Viper, Kayo, Neon"
2023,Natus Vincere,Team Liquid,Team Liquid,Bind,11,13,"Brimstone, Cypher, Raze, Skye, Viper","Fade, Omen, Raze, Skye, Viper","Viper, Brimstone, Raze, Skye, Cypher, Viper, Skye, Fade, Omen, Raze"
2023,Natus Vincere,Team Liquid,Team Liquid,Split,10,13,"Astra, Jett, Kayo, Skye, Viper","Cypher, Jett, Omen, Sage, Skye","Astra, Jett, Viper, Skye, Kayo, Jett, Skye, Cypher, Sage, Omen"
2023,FUT Esports,Team Vitality,FUT Esports,Split,13,9,"Astra, Cypher, Jett, Kayo, Skye","Cypher, Jett, Omen, Raze, Sage","Jett, Kayo, Skye, Cypher, Astra, Raze, Omen, Cypher, Jett, Sage"
2023,FUT Esports,Team Vitality,Team Vitality,Haven,9,13,"Breach, Gekko, Jett, Killjoy, Omen","Breach, Jett, Killjoy, Omen, Sova","Jett, Gekko, Omen, Killjoy, Breach, Sova, Jett, Killjoy, Omen, Breach"
2023,FUT Esports,Team Vitality,FUT Esports,Lotus,13,6,"Kayo, Killjoy, Neon, Omen, Viper","Fade, Killjoy, Omen, Raze, Viper","Kayo, Omen, Killjoy, Viper, Neon, Raze, Viper, Omen, Fade, Killjoy"
2023,Natus Vincere,Giants Gaming,Natus Vincere,Pearl,13,9,"Astra, Jett, Kayo, Killjoy, Sova","Harbor, Jett, Killjoy, Skye, Viper","Killjoy, Astra, Kayo, Sova, Jett, Killjoy, Viper, Harbor, Jett, Skye"
2023,Natus Vincere,Giants Gaming,Natus Vincere,Ascent,13,9,"Cypher, Fade, Jett, Kayo, Omen","Jett, Kayo, Omen, Sova, Viper","Cypher, Jett, Omen, Kayo, Fade, Kayo, Jett, Sova, Viper, Omen"
2023,FNATIC,Team Liquid,Team Liquid,Lotus,14,12,"Astra, Fade, Killjoy, Raze, Viper","Fade, Killjoy, Omen, Raze, Viper","Raze, Fade, Killjoy, Astra, Viper, Killjoy, Raze, Fade, Omen, Viper"
2023,FNATIC,Team Liquid,FNATIC,Bind,13,6,"Brimstone, Cypher, Raze, Skye, Viper","Fade, Omen, Raze, Skye, Viper","Viper, Skye, Raze, Brimstone, Cypher, Viper, Raze, Skye, Omen, Fade"
2023,Natus Vincere,FUT Esports,FUT Esports,Lotus,8,13,"Fade, Killjoy, Omen, Viper, Yoru","Kayo, Killjoy, Neon, Omen, Viper","Killjoy, Viper, Fade, Omen, Yoru, Neon, Killjoy, Kayo, Viper, Omen"
2023,Natus Vincere,FUT Esports,FUT Esports,Fracture,7,13,"Cypher, Fade, Omen, Viper, Yoru","Breach, Brimstone, Cypher, Kayo, Neon","Omen, Yoru, Fade, Viper, Cypher, Cypher, Breach, Neon, Brimstone, Kayo"
2023,Team Liquid,FUT Esports,Team Liquid,Ascent,13,5,"Cypher, Jett, Kayo, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Cypher, Sova, Omen, Kayo, Jett, Jett, Killjoy, Sova, Omen, Kayo"
2023,Team Liquid,FUT Esports,FUT Esports,Lotus,17,15,"Fade, Killjoy, Omen, Raze, Viper","Kayo, Killjoy, Neon, Omen, Viper","Omen, Raze, Viper, Fade, Killjoy, Viper, Neon, Killjoy, Omen, Kayo"
2023,Team Liquid,FUT Esports,Team Liquid,Split,13,5,"Cypher, Jett, Omen, Sage, Skye","Astra, Cypher, Jett, Kayo, Skye","Jett, Omen, Sage, Cypher, Skye, Astra, Skye, Cypher, Jett, Kayo"
2023,FNATIC,Team Liquid,FNATIC,Lotus,13,11,"Astra, Fade, Killjoy, Raze, Viper","Fade, Killjoy, Omen, Raze, Viper","Killjoy, Fade, Viper, Raze, Astra, Viper, Raze, Omen, Killjoy, Fade"
2023,FNATIC,Team Liquid,Team Liquid,Ascent,12,14,"Jett, Kayo, Killjoy, Omen, Sova","Cypher, Jett, Kayo, Omen, Sova","Sova, Killjoy, Omen, Jett, Kayo, Sova, Jett, Kayo, Omen, Cypher"
2023,FNATIC,Team Liquid,Team Liquid,Haven,6,13,"Astra, Breach, Jett, Killjoy, Sova","Breach, Jett, Killjoy, Omen, Skye","Sova, Killjoy, Astra, Jett, Breach, Skye, Jett, Breach, Omen, Killjoy"
2023,FNATIC,Team Liquid,Team Liquid,Fracture,11,13,"Breach, Brimstone, Fade, Killjoy, Raze","Breach, Brimstone, Cypher, Fade, Raze","Killjoy, Brimstone, Raze, Fade, Breach, Breach, Brimstone, Fade, Cypher, Raze"
2023,FUT Esports,Evil Geniuses,Evil Geniuses,Split,5,13,"Astra, Cypher, Jett, Kayo, Skye","Astra, Jett, Raze, Skye, Viper","Cypher, Astra, Skye, Kayo, Jett, Viper, Skye, Raze, Jett, Astra"
2023,FUT Esports,Evil Geniuses,Evil Geniuses,Lotus,12,14,"Kayo, Killjoy, Neon, Omen, Viper","Breach, Jett, Killjoy, Omen, Skye","Viper, Omen, Kayo, Killjoy, Neon, Killjoy, Skye, Jett, Omen, Breach"
2023,DRX,Attacking Soul Esports,DRX,Fracture,13,10,"Breach, Brimstone, Fade, Killjoy, Raze","Breach, Brimstone, Jett, Killjoy, Raze","Brimstone, Fade, Killjoy, Breach, Raze, Jett, Breach, Killjoy, Brimstone, Raze"
2023,DRX,Attacking Soul Esports,DRX,Pearl,13,7,"Harbor, Jett, Killjoy, Skye, Viper","Harbor, Jett, Kayo, Skye, Viper","Harbor, Killjoy, Viper, Skye, Jett, Kayo, Jett, Viper, Skye, Harbor"
2023,EDward Gaming,T1,T1,Fracture,10,13,"Breach, Brimstone, Jett, Killjoy, Skye","Breach, Brimstone, Jett, Killjoy, Raze","Jett, Breach, Brimstone, Skye, Killjoy, Raze, Brimstone, Jett, Killjoy, Breach"
2023,EDward Gaming,T1,EDward Gaming,Haven,13,7,"Breach, Cypher, Jett, Omen, Sova","Breach, Jett, Killjoy, Omen, Sova","Breach, Cypher, Jett, Sova, Omen, Sova, Jett, Killjoy, Omen, Breach"
2023,EDward Gaming,T1,T1,Pearl,12,14,"Harbor, Jett, Killjoy, Skye, Viper","Harbor, Jett, Killjoy, Skye, Viper","Killjoy, Viper, Jett, Harbor, Skye, Killjoy, Viper, Jett, Harbor, Skye"
2023,NRG Esports,Natus Vincere,NRG Esports,Ascent,13,8,"Jett, Kayo, Killjoy, Omen, Sova","Cypher, Fade, Jett, Kayo, Omen","Omen, Sova, Jett, Kayo, Killjoy, Cypher, Jett, Fade, Kayo, Omen"
2023,NRG Esports,Natus Vincere,Natus Vincere,Lotus,12,14,"Killjoy, Neon, Omen, Skye, Viper","Fade, Killjoy, Omen, Raze, Viper","Viper, Killjoy, Neon, Skye, Omen, Viper, Raze, Omen, Killjoy, Fade"
2023,NRG Esports,Natus Vincere,NRG Esports,Split,13,6,"Astra, Jett, Raze, Skye, Viper","Killjoy, Omen, Raze, Skye, Viper","Skye, Astra, Jett, Raze, Viper, Raze, Viper, Omen, Skye, Killjoy"
2023,DRX,Evil Geniuses,Evil Geniuses,Fracture,5,13,"Breach, Brimstone, Fade, Killjoy, Raze","Breach, Brimstone, Killjoy, Raze, Sova","Fade, Killjoy, Raze, Brimstone, Breach, Raze, Killjoy, Brimstone, Breach, Sova"
2023,DRX,Evil Geniuses,Evil Geniuses,Ascent,9,13,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Omen, Jett, Sova, Killjoy, Kayo, Jett, Kayo, Sova, Omen, Killjoy"
2023,NRG Esports,T1,T1,Lotus,11,13,"Killjoy, Neon, Omen, Skye, Viper","Harbor, Jett, Killjoy, Skye, Viper","Killjoy, Omen, Skye, Neon, Viper, Skye, Killjoy, Jett, Viper, Harbor"
2023,NRG Esports,T1,NRG Esports,Bind,13,7,"Harbor, Raze, Sage, Skye, Viper","Gekko, Harbor, Raze, Skye, Viper","Raze, Harbor, Viper, Skye, Sage, Raze, Skye, Viper, Gekko, Harbor"
2023,NRG Esports,T1,NRG Esports,Pearl,13,11,"Harbor, Jett, Killjoy, Skye, Viper","Harbor, Jett, Killjoy, Skye, Viper","Harbor, Jett, Killjoy, Skye, Viper, Harbor, Killjoy, Viper, Jett, Skye"
2023,Attacking Soul Esports,FUT Esports,Attacking Soul Esports,Haven,13,8,"Breach, Jett, Killjoy, Omen, Sova","Breach, Gekko, Jett, Killjoy, Omen","Breach, Killjoy, Omen, Sova, Jett, Jett, Breach, Omen, Killjoy, Gekko"
2023,Attacking Soul Esports,FUT Esports,FUT Esports,Ascent,5,13,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Omen, Kayo, Killjoy, Jett, Sova, Jett, Sova, Kayo, Omen, Killjoy"
2023,Attacking Soul Esports,FUT Esports,FUT Esports,Lotus,6,13,"Breach, Jett, Killjoy, Omen, Skye","Kayo, Killjoy, Neon, Omen, Viper","Jett, Killjoy, Breach, Skye, Omen, Kayo, Viper, Killjoy, Neon, Omen"
2023,Natus Vincere,EDward Gaming,EDward Gaming,Pearl,15,17,"Astra, Jett, Kayo, Killjoy, Sova","Harbor, Jett, Killjoy, Skye, Viper","Astra, Kayo, Jett, Killjoy, Sova, Killjoy, Jett, Harbor, Skye, Viper"
2023,Natus Vincere,EDward Gaming,EDward Gaming,Bind,12,14,"Brimstone, Kayo, Raze, Skye, Viper","Gekko, Harbor, Jett, Skye, Viper","Brimstone, Viper, Raze, Kayo, Skye, Viper, Skye, Gekko, Harbor, Jett"
2023,DRX,FUT Esports,FUT Esports,Bind,9,13,"Brimstone, Kayo, Raze, Skye, Viper","Brimstone, Fade, Kayo, Raze, Viper","Kayo, Raze, Skye, Viper, Brimstone, Raze, Fade, Viper, Brimstone, Kayo"
2023,DRX,FUT Esports,DRX,Fracture,13,8,"Breach, Brimstone, Fade, Killjoy, Neon","Breach, Brimstone, Cypher, Kayo, Neon","Brimstone, Neon, Killjoy, Fade, Breach, Kayo, Neon, Brimstone, Cypher, Breach"
2023,DRX,FUT Esports,DRX,Haven,13,4,"Breach, Jett, Killjoy, Omen, Sova","Breach, Gekko, Jett, Killjoy, Omen","Jett, Omen, Sova, Breach, Killjoy, Jett, Killjoy, Breach, Omen, Gekko"
2023,T1,EDward Gaming,EDward Gaming,Fracture,4,13,"Breach, Brimstone, Jett, Killjoy, Raze","Breach, Brimstone, Jett, Killjoy, Skye","Breach, Brimstone, Killjoy, Raze, Jett, Killjoy, Jett, Breach, Brimstone, Skye"
2023,T1,EDward Gaming,EDward Gaming,Haven,6,13,"Breach, Jett, Killjoy, Omen, Sova","Breach, Cypher, Jett, Omen, Sova","Breach, Killjoy, Omen, Sova, Jett, Jett, Sova, Cypher, Omen, Breach"
2023,LOUD,Evil Geniuses,Evil Geniuses,Fracture,7,13,"Breach, Kayo, Neon, Omen, Viper","Breach, Brimstone, Killjoy, Raze, Sova","Neon, Viper, Breach, Omen, Kayo, Sova, Raze, Brimstone, Breach, Killjoy"
2023,LOUD,Evil Geniuses,Evil Geniuses,Ascent,5,13,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Omen, Sova, Jett, Kayo, Killjoy, Omen, Jett, Kayo, Sova, Killjoy"
2023,Team Liquid,EDward Gaming,Team Liquid,Haven,13,9,"Breach, Jett, Killjoy, Omen, Skye","Breach, Cypher, Jett, Omen, Sova","Jett, Skye, Omen, Breach, Killjoy, Omen, Jett, Cypher, Sova, Breach"
2023,Team Liquid,EDward Gaming,EDward Gaming,Split,8,13,"Cypher, Jett, Omen, Sage, Skye","Astra, Jett, Raze, Skye, Viper","Omen, Skye, Jett, Cypher, Sage, Viper, Raze, Jett, Skye, Astra"
2023,Team Liquid,EDward Gaming,Team Liquid,Lotus,13,11,"Fade, Killjoy, Omen, Raze, Viper","Cypher, Jett, Omen, Raze, Skye","Raze, Fade, Omen, Killjoy, Viper, Jett, Omen, Raze, Skye, Cypher"
2023,FNATIC,NRG Esports,FNATIC,Fracture,13,9,"Breach, Brimstone, Fade, Killjoy, Raze","Breach, Brimstone, Killjoy, Raze, Sova","Fade, Killjoy, Breach, Brimstone, Raze, Brimstone, Killjoy, Raze, Sova, Breach"
2023,FNATIC,NRG Esports,FNATIC,Bind,13,4,"Brimstone, Cypher, Raze, Skye, Viper","Harbor, Raze, Sage, Skye, Viper","Cypher, Viper, Raze, Skye, Brimstone, Skye, Raze, Harbor, Viper, Sage"
2023,Paper Rex,DRX,Paper Rex,Split,13,10,"Astra, Jett, Raze, Skye, Viper","Astra, Neon, Raze, Skye, Viper","Astra, Raze, Jett, Viper, Skye, Viper, Neon, Raze, Astra, Skye"
2023,Paper Rex,DRX,Paper Rex,Bind,13,10,"Brimstone, Gekko, Harbor, Raze, Skye","Astra, Fade, Raze, Skye, Viper","Raze, Skye, Brimstone, Gekko, Harbor, Viper, Fade, Astra, Raze, Skye"
2023,EDward Gaming,LOUD,EDward Gaming,Lotus,13,6,"Cypher, Jett, Omen, Raze, Skye","Killjoy, Neon, Omen, Skye, Viper","Skye, Jett, Raze, Omen, Cypher, Neon, Viper, Omen, Killjoy, Skye"
2023,EDward Gaming,LOUD,EDward Gaming,Fracture,13,10,"Breach, Brimstone, Jett, Killjoy, Skye","Breach, Kayo, Neon, Omen, Viper","Killjoy, Brimstone, Jett, Skye, Breach, Viper, Neon, Breach, Omen, Kayo"
2023,DRX,NRG Esports,NRG Esports,Pearl,11,13,"Harbor, Jett, Killjoy, Skye, Viper","Harbor, Jett, Killjoy, Skye, Viper","Killjoy, Skye, Jett, Viper, Harbor, Killjoy, Viper, Skye, Jett, Harbor"
2023,DRX,NRG Esports,NRG Esports,Haven,5,13,"Breach, Jett, Killjoy, Omen, Sova","Harbor, Jett, Killjoy, Skye, Viper","Breach, Killjoy, Jett, Sova, Omen, Jett, Harbor, Skye, Killjoy, Viper"
2023,Team Liquid,Evil Geniuses,Evil Geniuses,Fracture,2,13,"Cypher, Omen, Raze, Skye, Viper","Breach, Brimstone, Killjoy, Raze, Sova","Cypher, Skye, Raze, Omen, Viper, Killjoy, Sova, Breach, Brimstone, Raze"
2023,Team Liquid,Evil Geniuses,Evil Geniuses,Haven,9,13,"Breach, Jett, Killjoy, Omen, Skye","Astra, Breach, Jett, Killjoy, Sova","Killjoy, Skye, Breach, Jett, Omen, Killjoy, Astra, Sova, Breach, Jett"
2023,Paper Rex,FNATIC,FNATIC,Lotus,5,13,"Cypher, Gekko, Omen, Raze, Skye","Astra, Fade, Killjoy, Raze, Viper","Raze, Skye, Cypher, Omen, Gekko, Raze, Killjoy, Fade, Viper, Astra"
2023,Paper Rex,FNATIC,FNATIC,Bind,7,13,"Brimstone, Gekko, Harbor, Raze, Skye","Brimstone, Cypher, Raze, Skye, Viper","Harbor, Gekko, Brimstone, Raze, Skye, Viper, Cypher, Raze, Brimstone, Skye"
2023,Team Liquid,NRG Esports,NRG Esports,Haven,12,14,"Breach, Jett, Killjoy, Omen, Skye","Harbor, Jett, Killjoy, Skye, Viper","Killjoy, Jett, Skye, Breach, Omen, Skye, Viper, Jett, Harbor, Killjoy"
2023,Team Liquid,NRG Esports,Team Liquid,Ascent,13,8,"Cypher, Jett, Kayo, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Kayo, Cypher, Jett, Sova, Omen, Kayo, Sova, Jett, Omen, Killjoy"
2023,Team Liquid,NRG Esports,NRG Esports,Split,5,13,"Cypher, Jett, Omen, Sage, Skye","Astra, Jett, Raze, Skye, Viper","Sage, Jett, Cypher, Skye, Omen, Raze, Astra, Viper, Jett, Skye"
2023,Paper Rex,EDward Gaming,EDward Gaming,Fracture,14,12,"Breach, Brimstone, Killjoy, Neon, Raze","Breach, Brimstone, Jett, Killjoy, Skye","Brimstone, Killjoy, Raze, Neon, Breach, Killjoy, Jett, Breach, Skye, Brimstone"
2023,Paper Rex,EDward Gaming,EDward Gaming,Split,9,13,"Astra, Jett, Raze, Skye, Viper","Astra, Jett, Raze, Skye, Viper","Viper, Jett, Skye, Astra, Raze, Astra, Jett, Viper, Skye, Raze"
