year,team1Encoded,team2Encoded,encodedMapName,team1Score,team2Score,agent1Encoded,agent2Encoded,agent3Encoded,agent4Encoded,agent5Encoded,agent6Encoded,agent7Encoded,agent8Encoded,agent9Encoded,agent10Encoded,team1Agents,team2Agents
2023,48,72,2,13,8,9,19,11,14,13,9,14,11,13,6,"9, 19, 11, 14, 13","9, 14, 11, 13, 6"
2023,48,72,8,5,13,21,11,19,16,13,8,2,3,11,16,"21, 11, 19, 16, 13","8, 2, 3, 11, 16"
2023,26,29,6,14,12,7,6,8,20,18,6,11,18,16,7,"7, 6, 8, 20, 18","6, 11, 18, 16, 7"
2023,26,29,8,9,13,3,11,16,2,8,2,11,3,16,8,"3, 11, 16, 2, 8","2, 11, 3, 16, 8"
2023,26,29,5,13,8,8,16,15,13,19,16,8,11,13,19,"8, 16, 15, 13, 19","16, 8, 11, 13, 19"
2023,58,25,5,13,3,8,6,3,4,2,13,6,11,18,16,"8, 6, 3, 4, 2","13, 6, 11, 18, 16"
2023,58,25,6,9,13,4,6,18,7,8,6,8,7,14,18,"4, 6, 18, 7, 8","6, 8, 7, 14, 18"
2023,58,25,8,13,11,16,18,13,19,8,16,11,3,8,2,"16, 18, 13, 19, 8","16, 11, 3, 8, 2"
2023,72,26,0,13,15,22,3,11,6,16,16,6,12,11,2,"22, 3, 11, 6, 16","16, 6, 12, 11, 2"
2023,72,26,5,13,6,13,6,3,8,16,8,15,16,19,13,"13, 6, 3, 8, 16","8, 15, 16, 19, 13"
2023,72,26,7,11,13,7,8,0,16,3,22,7,16,8,15,"7, 8, 0, 16, 3","22, 7, 16, 8, 15"
2023,25,26,6,13,7,18,7,14,6,8,6,7,20,8,18,"18, 7, 14, 6, 8","6, 7, 20, 8, 18"
2023,25,26,5,12,14,11,16,3,13,6,8,13,16,19,15,"11, 16, 3, 13, 6","8, 13, 16, 19, 15"
2023,25,26,8,10,13,3,11,8,2,16,3,2,11,8,16,"3, 11, 8, 2, 16","3, 2, 11, 8, 16"
2023,25,26,0,13,6,6,3,11,22,16,16,12,11,2,6,"6, 3, 11, 22, 16","16, 12, 11, 2, 6"
2023,25,26,2,13,8,11,9,13,14,6,9,11,13,21,4,"11, 9, 13, 14, 6","9, 11, 13, 21, 4"
2023,58,25,5,13,8,6,4,2,8,3,16,6,3,11,13,"6, 4, 2, 8, 3","16, 6, 3, 11, 13"
2023,58,25,8,13,11,16,18,19,8,13,16,11,8,2,3,"16, 18, 19, 8, 13","16, 11, 8, 2, 3"
2023,58,25,7,14,12,19,8,3,16,7,7,0,16,1,8,"19, 8, 3, 16, 7","7, 0, 16, 1, 8"
2023,13,0,7,7,13,0,16,8,7,3,16,8,19,7,3,"0, 16, 8, 7, 3","16, 8, 19, 7, 3"
2023,13,0,5,8,13,8,16,13,3,6,6,13,8,3,16,"8, 16, 13, 3, 6","6, 13, 8, 3, 16"
2023,74,0,8,14,12,2,8,16,3,11,8,16,0,3,2,"2, 8, 16, 3, 11","8, 16, 0, 3, 2"
2023,74,0,2,4,13,6,9,14,11,13,11,9,13,14,6,"6, 9, 14, 11, 13","11, 9, 13, 14, 6"
2023,74,0,7,11,13,11,3,2,16,14,8,7,16,3,19,"11, 3, 2, 16, 14","8, 7, 16, 3, 19"
2023,38,64,0,12,14,11,14,2,9,6,11,6,13,22,16,"11, 14, 2, 9, 6","11, 6, 13, 22, 16"
2023,38,64,8,13,7,3,2,11,16,8,3,0,2,8,16,"3, 2, 11, 16, 8","3, 0, 2, 8, 16"
2023,38,64,7,13,7,8,5,16,3,7,0,5,22,7,16,"8, 5, 16, 3, 7","0, 5, 22, 7, 16"
2023,57,38,0,13,8,16,6,11,3,22,11,14,9,6,2,"16, 6, 11, 3, 22","11, 14, 9, 6, 2"
2023,57,38,6,5,13,18,6,8,7,4,18,19,7,9,8,"18, 6, 8, 7, 4","18, 19, 7, 9, 8"
2023,57,38,8,13,8,16,19,18,8,2,8,3,11,16,2,"16, 19, 18, 8, 2","8, 3, 11, 16, 2"
2023,51,0,8,5,13,3,8,2,16,11,8,2,0,16,3,"3, 8, 2, 16, 11","8, 2, 0, 16, 3"
2023,51,0,5,7,13,6,3,4,13,8,6,8,16,3,13,"6, 3, 4, 13, 8","6, 8, 16, 3, 13"
2023,57,0,2,13,4,11,3,16,13,6,13,14,9,6,11,"11, 3, 16, 13, 6","13, 14, 9, 6, 11"
2023,57,0,0,4,13,11,3,6,22,16,3,6,16,11,22,"11, 3, 6, 22, 16","3, 6, 16, 11, 22"
2023,57,0,4,6,13,3,11,13,6,16,8,16,0,2,6,"3, 11, 13, 6, 16","8, 16, 0, 2, 6"
2023,38,51,6,8,13,9,19,7,18,8,6,7,18,8,11,"9, 19, 7, 18, 8","6, 7, 18, 8, 11"
2023,38,51,8,4,13,8,3,11,2,16,3,2,8,11,16,"8, 3, 11, 2, 16","3, 2, 8, 11, 16"
2023,57,51,5,13,7,6,16,3,2,8,4,8,13,3,6,"6, 16, 3, 2, 8","4, 8, 13, 3, 6"
2023,57,51,0,13,9,3,22,11,16,6,6,3,16,11,22,"3, 22, 11, 16, 6","6, 3, 16, 11, 22"
2023,57,51,8,11,13,2,16,19,18,8,8,2,3,11,16,"2, 16, 19, 18, 8","8, 2, 3, 11, 16"
2023,57,51,4,10,13,14,18,11,13,6,6,14,2,18,11,"14, 18, 11, 13, 6","6, 14, 2, 18, 11"
2023,57,51,7,7,13,16,3,19,2,8,22,7,16,8,0,"16, 3, 19, 2, 8","22, 7, 16, 8, 0"
2023,0,51,8,13,5,16,2,3,8,0,3,16,8,11,2,"16, 2, 3, 8, 0","3, 16, 8, 11, 2"
2023,0,51,0,8,13,22,6,11,3,16,11,3,16,22,6,"22, 6, 11, 3, 16","11, 3, 16, 22, 6"
2023,0,51,2,13,6,11,14,13,9,6,9,14,6,11,13,"11, 14, 13, 9, 6","9, 14, 6, 11, 13"
2023,0,51,5,13,10,8,16,3,13,6,3,6,8,4,13,"8, 16, 3, 13, 6","3, 6, 8, 4, 13"
2023,48,18,6,11,13,3,18,2,20,14,3,6,8,4,13,"3, 18, 2, 20, 14","3, 6, 8, 4, 13"
2023,48,18,7,15,17,3,8,0,2,16,3,7,16,20,8,"3, 8, 0, 2, 16","3, 7, 16, 20, 8"
2023,73,49,5,13,15,4,3,6,13,8,8,4,3,6,13,"4, 3, 6, 13, 8","8, 4, 3, 6, 13"
2023,73,49,8,13,6,13,8,3,6,16,8,6,18,2,16,"13, 8, 3, 6, 16","8, 6, 18, 2, 16"
2023,73,49,2,13,8,6,13,9,14,11,4,11,13,3,18,"6, 13, 9, 14, 11","4, 11, 13, 3, 18"
2023,31,69,0,13,4,3,6,7,9,11,11,6,3,22,16,"3, 6, 7, 9, 11","11, 6, 3, 22, 16"
2023,31,69,4,13,7,11,18,15,13,6,18,14,13,11,6,"11, 18, 15, 13, 6","18, 14, 13, 11, 6"
2023,25,16,2,13,8,13,9,11,14,6,16,6,11,2,13,"13, 9, 11, 14, 6","16, 6, 11, 2, 13"
2023,25,16,0,13,8,2,11,9,14,6,2,16,6,11,13,"2, 11, 9, 14, 6","2, 16, 6, 11, 13"
2023,18,73,7,13,15,16,21,8,3,7,16,3,7,5,8,"16, 21, 8, 3, 7","16, 3, 7, 5, 8"
2023,18,73,8,13,9,11,19,8,16,13,8,16,3,13,6,"11, 19, 8, 16, 13","8, 16, 3, 13, 6"
2023,18,73,5,12,14,6,14,7,18,8,6,8,13,4,3,"6, 14, 7, 18, 8","6, 8, 13, 4, 3"
2023,72,30,5,12,14,8,13,6,16,3,4,8,6,3,13,"8, 13, 6, 16, 3","4, 8, 6, 3, 13"
2023,72,30,8,8,13,16,2,11,8,3,8,3,16,19,13,"16, 2, 11, 8, 3","8, 3, 16, 19, 13"
2023,58,20,6,13,5,6,8,14,18,7,8,7,0,20,18,"6, 8, 14, 18, 7","8, 7, 0, 20, 18"
2023,58,20,4,13,6,6,14,18,2,11,6,0,2,8,16,"6, 14, 18, 2, 11","6, 0, 2, 8, 16"
2023,25,31,0,15,13,9,6,14,2,11,9,3,7,6,11,"9, 6, 14, 2, 11","9, 3, 7, 6, 11"
2023,25,31,7,13,9,8,0,3,7,16,8,3,9,4,7,"8, 0, 3, 7, 16","8, 3, 9, 4, 7"
2023,26,0,8,13,7,2,11,8,16,3,8,0,2,16,3,"2, 11, 8, 16, 3","8, 0, 2, 16, 3"
2023,26,0,0,13,8,2,16,11,12,6,11,3,6,16,22,"2, 16, 11, 12, 6","11, 3, 6, 16, 22"
2023,29,37,8,13,15,16,8,2,3,11,8,18,19,13,16,"16, 8, 2, 3, 11","8, 18, 19, 13, 16"
2023,29,37,7,13,11,16,7,0,3,8,16,8,19,3,7,"16, 7, 0, 3, 8","16, 8, 19, 3, 7"
2023,29,37,2,13,8,14,6,11,13,9,9,14,11,6,13,"14, 6, 11, 13, 9","9, 14, 11, 6, 13"
2023,58,30,4,13,2,2,18,11,6,14,6,11,14,18,13,"2, 18, 11, 6, 14","6, 11, 14, 18, 13"
2023,58,30,5,13,8,3,4,8,6,2,3,6,8,4,13,"3, 4, 8, 6, 2","3, 6, 8, 4, 13"
2023,48,49,4,2,13,11,6,16,13,18,6,22,16,11,3,"11, 6, 16, 13, 18","6, 22, 16, 11, 3"
2023,48,49,8,8,13,8,16,2,11,3,2,16,18,6,8,"8, 16, 2, 11, 3","2, 16, 18, 6, 8"
2023,16,69,5,10,13,8,15,22,6,3,3,8,6,13,4,"8, 15, 22, 6, 3","3, 8, 6, 13, 4"
2023,16,69,7,7,13,16,3,8,11,22,11,3,22,16,15,"16, 3, 8, 11, 22","11, 3, 22, 16, 15"
2023,26,29,6,13,7,7,16,18,8,6,11,6,7,18,16,"7, 16, 18, 8, 6","11, 6, 7, 18, 16"
2023,26,29,0,16,14,6,16,12,2,11,6,11,3,13,4,"6, 16, 12, 2, 11","6, 11, 3, 13, 4"
2023,0,37,5,10,13,6,8,3,13,16,6,3,13,8,16,"6, 8, 3, 13, 16","6, 3, 13, 8, 16"
2023,0,37,0,12,14,11,6,3,16,22,16,11,14,2,19,"11, 6, 3, 16, 22","16, 11, 14, 2, 19"
2023,20,72,7,13,15,20,3,16,8,7,16,0,8,3,7,"20, 3, 16, 8, 7","16, 0, 8, 3, 7"
2023,20,72,4,1,13,6,0,16,8,2,11,22,3,6,16,"6, 0, 16, 8, 2","11, 22, 3, 6, 16"
2023,18,49,0,13,11,11,14,6,9,2,4,6,18,2,11,"11, 14, 6, 9, 2","4, 6, 18, 2, 11"
2023,18,49,2,11,13,4,11,9,6,13,14,9,13,11,6,"4, 11, 9, 6, 13","14, 9, 13, 11, 6"
2023,18,49,7,11,13,20,3,7,8,16,3,8,7,13,16,"20, 3, 7, 8, 16","3, 8, 7, 13, 16"
2023,31,69,7,13,10,4,9,7,3,8,16,11,22,15,3,"4, 9, 7, 3, 8","16, 11, 22, 15, 3"
2023,31,69,0,14,12,6,9,3,7,11,11,16,3,22,6,"6, 9, 3, 7, 11","11, 16, 3, 22, 6"
2023,29,37,8,13,6,8,3,16,11,2,16,8,18,13,19,"8, 3, 16, 11, 2","16, 8, 18, 13, 19"
2023,29,37,6,13,7,6,7,18,16,11,14,18,7,6,8,"6, 7, 18, 16, 11","14, 18, 7, 6, 8"
2023,30,72,7,13,10,3,8,19,16,7,8,16,3,7,0,"3, 8, 19, 16, 7","8, 16, 3, 7, 0"
2023,30,72,2,13,5,11,13,9,6,14,9,11,14,6,13,"11, 13, 9, 6, 14","9, 11, 14, 6, 13"
2023,58,49,2,11,13,6,14,9,11,13,14,11,6,13,9,"6, 14, 9, 11, 13","14, 11, 6, 13, 9"
2023,58,49,5,6,13,8,2,4,6,3,8,6,13,4,3,"8, 2, 4, 6, 3","8, 6, 13, 4, 3"
2023,26,31,2,13,10,1,16,22,8,3,14,9,11,6,13,"1, 16, 22, 8, 3","14, 9, 11, 6, 13"
2023,26,31,0,13,4,16,6,11,2,12,7,11,6,3,9,"16, 6, 11, 2, 12","7, 11, 6, 3, 9"
2023,73,30,5,13,10,13,8,3,6,4,8,3,13,4,6,"13, 8, 3, 6, 4","8, 3, 13, 4, 6"
2023,73,30,4,13,9,3,11,13,16,6,14,18,13,11,6,"3, 11, 13, 16, 6","14, 18, 13, 11, 6"
2023,25,29,8,12,14,16,2,3,8,0,3,2,11,16,8,"16, 2, 3, 8, 0","3, 2, 11, 16, 8"
2023,25,29,2,13,5,11,9,6,13,14,14,6,11,9,13,"11, 9, 6, 13, 14","14, 6, 11, 9, 13"
2023,25,29,0,13,5,11,5,14,6,2,6,3,13,16,11,"11, 5, 14, 6, 2","6, 3, 13, 16, 11"
2023,58,31,8,13,5,19,18,8,16,13,13,16,9,3,11,"19, 18, 8, 16, 13","13, 16, 9, 3, 11"
2023,58,31,4,13,9,6,18,14,11,2,13,15,18,6,11,"6, 18, 14, 11, 2","13, 15, 18, 6, 11"
2023,30,29,7,4,13,19,8,7,3,16,3,8,0,7,16,"19, 8, 7, 3, 16","3, 8, 0, 7, 16"
2023,30,29,8,15,13,8,16,19,3,13,11,16,2,3,8,"8, 16, 19, 3, 13","11, 16, 2, 3, 8"
2023,30,29,4,10,13,6,18,14,11,13,14,13,11,19,18,"6, 18, 14, 11, 13","14, 13, 11, 19, 18"
2023,49,26,5,13,15,13,4,8,6,3,11,16,8,2,13,"13, 4, 8, 6, 3","11, 16, 8, 2, 13"
2023,49,26,8,13,2,6,18,16,2,8,3,2,11,8,16,"6, 18, 16, 2, 8","3, 2, 11, 8, 16"
2023,49,26,0,10,13,11,4,2,6,18,11,12,6,16,2,"11, 4, 2, 6, 18","11, 12, 6, 16, 2"
2023,73,25,6,9,13,8,3,7,18,6,7,14,18,6,8,"8, 3, 7, 18, 6","7, 14, 18, 6, 8"
2023,73,25,5,4,13,3,4,6,8,13,2,6,16,3,8,"3, 4, 6, 8, 13","2, 6, 16, 3, 8"
2023,49,29,7,11,13,7,8,16,3,13,1,16,3,8,7,"7, 8, 16, 3, 13","1, 16, 3, 8, 7"
2023,49,29,2,13,5,13,14,9,6,11,9,6,11,13,14,"13, 14, 9, 6, 11","9, 6, 11, 13, 14"
2023,49,29,4,13,11,16,6,11,3,22,18,19,13,11,14,"16, 6, 11, 3, 22","18, 19, 13, 11, 14"
2023,73,58,7,13,1,7,16,3,5,8,3,8,0,7,16,"7, 16, 3, 5, 8","3, 8, 0, 7, 16"
2023,73,58,4,9,13,11,13,6,3,16,6,14,11,2,18,"11, 13, 6, 3, 16","6, 14, 11, 2, 18"
2023,73,58,8,6,13,13,16,8,6,3,16,18,13,8,19,"13, 16, 8, 6, 3","16, 18, 13, 8, 19"
2023,26,25,2,10,13,3,1,8,22,16,14,13,9,6,11,"3, 1, 8, 22, 16","14, 13, 9, 6, 11"
2023,26,25,7,13,9,8,16,7,22,1,3,0,16,8,7,"8, 16, 7, 22, 1","3, 0, 16, 8, 7"
2023,26,25,0,15,13,2,6,12,16,11,11,2,5,14,6,"2, 6, 12, 16, 11","11, 2, 5, 14, 6"
2023,58,49,8,4,13,19,13,8,16,18,6,18,16,2,8,"19, 13, 8, 16, 18","6, 18, 16, 2, 8"
2023,58,49,2,13,9,14,11,13,6,9,14,11,9,13,6,"14, 11, 13, 6, 9","14, 11, 9, 13, 6"
2023,58,49,4,7,13,14,11,2,18,6,11,16,6,3,22,"14, 11, 2, 18, 6","11, 16, 6, 3, 22"
2023,25,49,2,14,12,11,9,14,13,6,6,11,9,14,13,"11, 9, 14, 13, 6","6, 11, 9, 14, 13"
2023,25,49,5,13,4,8,2,16,6,3,6,3,13,8,4,"8, 2, 16, 6, 3","6, 3, 13, 8, 4"
2023,25,49,0,8,13,11,14,2,5,6,3,11,6,16,22,"11, 14, 2, 5, 6","3, 11, 6, 16, 22"
2023,25,49,8,7,13,0,16,3,2,8,8,16,2,18,6,"0, 16, 3, 2, 8","8, 16, 2, 18, 6"
2023,25,49,7,13,8,16,0,7,8,3,13,3,8,7,16,"16, 0, 7, 8, 3","13, 3, 8, 7, 16"
2023,26,25,8,10,13,3,16,11,2,8,11,8,2,16,3,"3, 16, 11, 2, 8","11, 8, 2, 16, 3"
2023,26,25,2,13,11,1,9,8,22,3,9,14,6,11,13,"1, 9, 8, 22, 3","9, 14, 6, 11, 13"
2023,26,25,7,5,13,18,7,8,5,16,8,3,0,16,7,"18, 7, 8, 5, 16","8, 3, 0, 16, 7"
2023,26,25,5,10,13,8,16,2,13,11,2,8,6,16,3,"8, 16, 2, 13, 11","2, 8, 6, 16, 3"
2024,72,74,1,13,10,19,9,14,11,3,11,3,19,14,9,"19, 9, 14, 11, 3","11, 3, 19, 14, 9"
2024,72,74,2,13,8,9,11,6,14,13,6,14,11,13,9,"9, 11, 6, 14, 13","6, 14, 11, 13, 9"
2024,57,13,7,13,11,3,7,5,8,16,7,3,11,16,8,"3, 7, 5, 8, 16","7, 3, 11, 16, 8"
2024,57,13,8,8,13,16,8,3,6,2,8,2,16,11,3,"16, 8, 3, 6, 2","8, 2, 16, 11, 3"
2024,57,13,5,13,10,15,4,8,6,13,16,13,8,3,6,"15, 4, 8, 6, 13","16, 13, 8, 3, 6"
2024,49,38,8,13,11,8,18,13,16,3,8,13,19,3,16,"8, 18, 13, 16, 3","8, 13, 19, 3, 16"
2024,49,38,2,13,9,18,12,3,9,13,14,6,11,13,9,"18, 12, 3, 9, 13","14, 6, 11, 13, 9"
2024,51,64,7,13,9,8,16,22,15,3,15,7,4,8,3,"8, 16, 22, 15, 3","15, 7, 4, 8, 3"
2024,51,64,8,3,13,8,18,13,19,14,4,2,8,15,3,"8, 18, 13, 19, 14","4, 2, 8, 15, 3"
2024,51,64,3,13,11,14,1,6,22,3,11,6,3,14,15,"14, 1, 6, 22, 3","11, 6, 3, 14, 15"
2024,0,14,3,13,9,6,14,11,3,9,7,3,11,14,6,"6, 14, 11, 3, 9","7, 3, 11, 14, 6"
2024,0,14,10,9,13,4,9,0,13,3,14,13,8,3,19,"4, 9, 0, 13, 3","14, 13, 8, 3, 19"
2024,0,14,2,11,13,11,6,14,9,13,9,3,19,13,11,"11, 6, 14, 9, 13","9, 3, 19, 13, 11"
2024,74,13,8,9,13,11,8,3,16,2,3,8,11,16,2,"11, 8, 3, 16, 2","3, 8, 11, 16, 2"
2024,74,13,1,11,13,9,3,14,11,19,11,3,14,19,9,"9, 3, 14, 11, 19","11, 3, 14, 19, 9"
2024,38,64,5,13,5,8,13,3,6,4,0,3,8,4,13,"8, 13, 3, 6, 4","0, 3, 8, 4, 13"
2024,38,64,7,6,13,5,3,7,16,8,15,3,8,4,7,"5, 3, 7, 16, 8","15, 3, 8, 4, 7"
2024,38,64,8,13,8,16,19,8,3,13,4,3,2,15,8,"16, 19, 8, 3, 13","4, 3, 2, 15, 8"
2024,72,57,10,13,7,11,19,13,16,3,3,8,16,13,5,"11, 19, 13, 16, 3","3, 8, 16, 13, 5"
2024,72,57,2,14,12,6,14,11,13,9,14,11,9,6,13,"6, 14, 11, 13, 9","14, 11, 9, 6, 13"
2024,49,51,7,11,13,9,3,7,18,12,3,22,15,16,8,"9, 3, 7, 18, 12","3, 22, 15, 16, 8"
2024,49,51,8,13,10,3,13,18,8,16,3,11,16,8,2,"3, 13, 18, 8, 16","3, 11, 16, 8, 2"
2024,49,51,2,13,7,3,13,12,18,9,14,11,9,13,6,"3, 13, 12, 18, 9","14, 11, 9, 13, 6"
2024,14,25,10,13,15,14,8,3,19,13,8,13,18,4,19,"14, 8, 3, 19, 13","8, 13, 18, 4, 19"
2024,14,25,3,11,13,11,14,7,3,6,3,6,15,9,23,"11, 14, 7, 3, 6","3, 6, 15, 9, 23"
2024,57,13,7,12,14,16,5,7,3,8,7,3,9,16,8,"16, 5, 7, 3, 8","7, 3, 9, 16, 8"
2024,57,13,2,9,13,13,9,14,6,11,16,19,13,11,3,"13, 9, 14, 6, 11","16, 19, 13, 11, 3"
2024,51,38,8,3,13,3,11,16,8,2,8,3,19,13,16,"3, 11, 16, 8, 2","8, 3, 19, 13, 16"
2024,51,38,1,13,6,3,11,9,19,14,11,14,19,9,3,"3, 11, 9, 19, 14","11, 14, 19, 9, 3"
2024,51,38,7,9,13,8,3,16,22,15,16,8,7,3,5,"8, 3, 16, 22, 15","16, 8, 7, 3, 5"
2024,14,0,8,13,8,8,19,3,13,18,3,9,11,16,2,"8, 19, 3, 13, 18","3, 9, 11, 16, 2"
2024,14,0,10,13,8,3,14,8,19,13,0,9,3,4,13,"3, 14, 8, 19, 13","0, 9, 3, 4, 13"
2024,13,38,8,7,13,3,11,2,8,16,8,13,19,3,16,"3, 11, 2, 8, 16","8, 13, 19, 3, 16"
2024,13,38,2,6,13,11,19,3,13,16,11,14,9,13,6,"11, 19, 3, 13, 16","11, 14, 9, 13, 6"
2024,14,13,10,9,13,3,8,13,19,14,19,16,8,3,13,"3, 8, 13, 19, 14","19, 16, 8, 3, 13"
2024,14,13,8,15,13,8,3,18,19,13,8,2,3,11,16,"8, 3, 18, 19, 13","8, 2, 3, 11, 16"
2024,14,13,1,10,13,19,14,5,3,22,11,14,3,9,19,"19, 14, 5, 3, 22","11, 14, 3, 9, 19"
2024,38,14,10,13,8,9,15,8,13,19,8,19,3,14,13,"9, 15, 8, 13, 19","8, 19, 3, 14, 13"
2024,38,14,1,9,13,3,19,9,11,14,19,3,5,14,22,"3, 19, 9, 11, 14","19, 3, 5, 14, 22"
2024,38,14,8,9,13,3,16,19,13,8,19,13,3,8,18,"3, 16, 19, 13, 8","19, 13, 3, 8, 18"
2024,25,49,2,13,7,13,11,14,19,9,13,18,9,3,12,"13, 11, 14, 19, 9","13, 18, 9, 3, 12"
2024,25,49,3,7,13,6,23,3,15,9,22,3,14,11,6,"6, 23, 3, 15, 9","22, 3, 14, 11, 6"
2024,25,49,10,5,13,4,19,18,8,13,3,14,13,12,18,"4, 19, 18, 8, 13","3, 14, 13, 12, 18"
2024,72,38,10,14,16,13,19,3,11,16,13,8,9,19,15,"13, 19, 3, 11, 16","13, 8, 9, 19, 15"
2024,72,38,2,13,8,9,6,11,14,13,9,11,13,14,19,"9, 6, 11, 14, 13","9, 11, 13, 14, 19"
2024,72,38,8,3,13,3,8,13,18,16,19,3,16,13,8,"3, 8, 13, 18, 16","19, 3, 16, 13, 8"
2024,49,38,10,9,13,3,13,12,18,14,13,15,8,19,9,"3, 13, 12, 18, 14","13, 15, 8, 19, 9"
2024,49,38,8,3,13,3,13,18,8,16,8,13,16,3,19,"3, 13, 18, 8, 16","8, 13, 16, 3, 19"
2024,49,38,3,13,11,22,3,14,6,11,9,3,6,11,15,"22, 3, 14, 6, 11","9, 3, 6, 11, 15"
2024,49,38,7,13,8,12,7,18,9,3,3,8,7,5,16,"12, 7, 18, 9, 3","3, 8, 7, 5, 16"
2024,49,38,5,4,13,3,12,13,18,16,8,4,3,13,6,"3, 12, 13, 18, 16","8, 4, 3, 13, 6"
2024,35,16,3,13,8,15,11,6,21,3,1,15,11,13,3,"15, 11, 6, 21, 3","1, 15, 11, 13, 3"
2024,35,16,5,13,10,4,6,13,3,8,0,8,15,13,3,"4, 6, 13, 3, 8","0, 8, 15, 13, 3"
2024,5,49,3,13,11,11,3,9,6,15,3,6,22,14,11,"11, 3, 9, 6, 15","3, 6, 22, 14, 11"
2024,5,49,1,8,13,3,11,2,14,5,3,19,11,9,14,"3, 11, 2, 14, 5","3, 19, 11, 9, 14"
2024,5,49,2,13,5,13,6,11,9,14,3,13,5,9,18,"13, 6, 11, 9, 14","3, 13, 5, 9, 18"
2024,29,26,10,8,13,9,14,13,19,8,21,15,3,13,9,"9, 14, 13, 19, 8","21, 15, 3, 13, 9"
2024,29,26,7,13,9,7,19,9,8,14,22,1,4,7,8,"7, 19, 9, 8, 14","22, 1, 4, 7, 8"
2024,29,26,8,13,9,8,16,18,3,13,5,13,3,8,11,"8, 16, 18, 3, 13","5, 13, 3, 8, 11"
2024,38,17,5,13,9,6,13,4,8,3,20,13,6,15,3,"6, 13, 4, 8, 3","20, 13, 6, 15, 3"
2024,38,17,10,5,13,8,15,19,13,9,14,20,9,19,13,"8, 15, 19, 13, 9","14, 20, 9, 19, 13"
2024,38,17,7,13,11,8,7,15,3,16,14,9,5,2,3,"8, 7, 15, 3, 16","14, 9, 5, 2, 3"
2024,38,35,8,13,8,8,13,19,16,3,2,5,8,4,13,"8, 13, 19, 16, 3","2, 5, 8, 4, 13"
2024,38,35,5,13,11,3,13,6,4,8,4,6,13,8,3,"3, 13, 6, 4, 8","4, 6, 13, 8, 3"
2024,29,5,3,13,8,11,14,6,9,3,3,6,9,11,15,"11, 14, 6, 9, 3","3, 6, 9, 11, 15"
2024,29,5,8,5,13,8,18,13,16,3,11,8,16,3,13,"8, 18, 13, 16, 3","11, 8, 16, 3, 13"
2024,29,5,1,6,13,11,14,3,9,19,14,5,2,3,11,"11, 14, 3, 9, 19","14, 5, 2, 3, 11"
2024,16,49,10,5,13,12,0,22,3,14,14,13,3,18,12,"12, 0, 22, 3, 14","14, 13, 3, 18, 12"
2024,16,49,1,11,13,5,3,11,2,14,19,9,14,3,11,"5, 3, 11, 2, 14","19, 9, 14, 3, 11"
2024,17,26,10,10,13,14,20,19,13,9,15,9,13,3,21,"14, 20, 19, 13, 9","15, 9, 13, 3, 21"
2024,17,26,5,13,10,20,6,15,13,3,11,16,13,19,8,"20, 6, 15, 13, 3","11, 16, 13, 19, 8"
2024,17,26,8,7,13,19,13,18,8,3,8,16,11,13,3,"19, 13, 18, 8, 3","8, 16, 11, 13, 3"
2024,49,29,3,13,2,3,14,6,22,11,9,14,6,3,11,"3, 14, 6, 22, 11","9, 14, 6, 3, 11"
2024,49,29,10,13,3,12,13,18,14,3,8,9,14,19,13,"12, 13, 18, 14, 3","8, 9, 14, 19, 13"
2024,35,26,7,10,13,8,16,5,13,3,8,16,7,1,22,"8, 16, 5, 13, 3","8, 16, 7, 1, 22"
2024,35,26,5,13,6,4,6,13,8,3,16,11,13,8,2,"4, 6, 13, 8, 3","16, 11, 13, 8, 2"
2024,35,26,2,12,14,11,18,9,13,4,4,15,8,13,3,"11, 18, 9, 13, 4","4, 15, 8, 13, 3"
2024,5,26,8,13,8,3,8,16,13,11,13,8,16,11,3,"3, 8, 16, 13, 11","13, 8, 16, 11, 3"
2024,5,26,5,13,9,6,8,3,13,4,16,11,19,8,13,"6, 8, 3, 13, 4","16, 11, 19, 8, 13"
2024,38,49,8,13,4,3,13,19,8,16,18,13,8,3,16,"3, 13, 19, 8, 16","18, 13, 8, 3, 16"
2024,38,49,3,12,14,3,11,6,9,15,3,22,6,11,14,"3, 11, 6, 9, 15","3, 22, 6, 11, 14"
2024,38,49,10,14,12,19,13,15,8,9,12,13,14,3,18,"19, 13, 15, 8, 9","12, 13, 14, 3, 18"
2024,5,38,8,13,5,3,11,8,13,16,3,19,16,13,8,"3, 11, 8, 13, 16","3, 19, 16, 13, 8"
2024,5,38,5,7,13,6,13,3,4,8,8,3,4,6,13,"6, 13, 3, 4, 8","8, 3, 4, 6, 13"
2024,5,38,1,13,3,5,11,3,2,14,14,19,3,11,9,"5, 11, 3, 2, 14","14, 19, 3, 11, 9"
2024,26,49,2,13,11,15,4,13,8,3,13,18,3,9,12,"15, 4, 13, 8, 3","13, 18, 3, 9, 12"
2024,26,49,10,13,8,15,3,13,9,21,18,3,13,14,12,"15, 3, 13, 9, 21","18, 3, 13, 14, 12"
2024,38,26,5,14,12,8,13,3,4,6,11,13,16,19,8,"8, 13, 3, 4, 6","11, 13, 16, 19, 8"
2024,38,26,2,13,6,11,13,14,6,9,4,8,3,15,13,"11, 13, 14, 6, 9","4, 8, 3, 15, 13"
2024,38,26,8,5,13,8,16,3,19,13,8,16,13,3,11,"8, 16, 3, 19, 13","8, 16, 13, 3, 11"
